clientID,RiskAversion
user-0000000000000001,5.021124780316356
user-0000000000000002,6.658645161290328
user-0000000000000003,3.3471831765357
user-0000000000000008,3.180898692810452
user-0000000000000010,5.075349794238683
user-0000000000000013,2.449440514469446
user-0000000000000014,3.236596899224811
user-0000000000000015,1.9861761658031056
user-0000000000000016,2.0981728395061725
user-0000000000000017,1.9861761658031056
user-0000000000000019,3.180898692810452
user-0000000000000020,5.9586296296296295
user-0000000000000022,2.8131246597713755
user-0000000000000023,5.021124780316356
user-0000000000000024,2.1110064102564046
user-0000000000000025,5.328674242424223
user-0000000000000027,5.526836492890995
user-0000000000000028,2.2106297548605256
user-0000000000000029,2.0295294117647047
user-0000000000000033,3.3471831765357
user-0000000000000034,6.050576923076923
user-0000000000000035,2.0030841121495344
user-0000000000000036,1.9861761658031056
user-0000000000000037,7.273857142857146
user-0000000000000038,2.644989373007434
user-0000000000000039,4.679473684210526
user-0000000000000041,3.3471831765357
user-0000000000000042,3.3471831765357
user-0000000000000043,3.236596899224811
user-0000000000000044,5.328674242424223
user-0000000000000045,2.0981728395061725
user-0000000000000046,2.8423478260869572
user-0000000000000047,3.1065986394557825
user-0000000000000048,2.8131246597713755
user-0000000000000050,2.142185792349727
user-0000000000000052,3.3471831765357
user-0000000000000053,6.2823478260869505
user-0000000000000055,2.997366375121487
user-0000000000000056,5.021124780316356
user-0000000000000058,1.7432555123216589
user-0000000000000059,2.2106297548605256
user-0000000000000060,6.2823478260869505
user-0000000000000061,2.1110064102564046
user-0000000000000062,3.3471831765357
user-0000000000000063,5.9868085106383
user-0000000000000064,4.996552675124097
user-0000000000000065,2.8131246597713755
user-0000000000000069,2.568562421185376
user-0000000000000070,3.236596899224811
user-0000000000000071,2.644989373007434
user-0000000000000072,2.8131246597713755
user-0000000000000073,3.140388291517326
user-0000000000000078,2.997366375121487
user-0000000000000081,4.996552675124097
user-0000000000000082,3.3471831765357
user-0000000000000083,1.7432555123216589
user-0000000000000084,2.8131246597713755
user-0000000000000086,1.9861761658031056
user-0000000000000087,2.0030841121495344
user-0000000000000088,3.140388291517326
user-0000000000000092,3.140388291517326
user-0000000000000093,5.648623265741744
user-0000000000000094,5.021124780316356
user-0000000000000095,3.180898692810452
user-0000000000000096,3.236596899224811
user-0000000000000097,2.8131246597713755
user-0000000000000098,5.328674242424223
user-0000000000000099,3.180898692810452
user-0000000000000101,2.8131246597713755
user-0000000000000102,2.621720430107527
user-0000000000000103,2.2106297548605256
user-0000000000000105,1.5041228070175476
user-0000000000000107,3.236596899224811
user-0000000000000108,2.997366375121487
user-0000000000000109,3.180898692810452
user-0000000000000110,3.180898692810452
user-0000000000000112,3.140388291517326
user-0000000000000114,3.3471831765357
user-0000000000000116,5.526836492890995
user-0000000000000117,5.707777777777778
user-0000000000000118,5.526836492890995
user-0000000000000119,2.997366375121487
user-0000000000000120,2.8131246597713755
user-0000000000000121,3.7434965034965013
user-0000000000000122,3.236596899224811
user-0000000000000123,6.658645161290328
user-0000000000000125,5.526836492890995
user-0000000000000127,2.0981728395061725
user-0000000000000129,2.449440514469446
user-0000000000000130,2.2106297548605256
user-0000000000000131,6.2823478260869505
user-0000000000000133,3.3471831765357
user-0000000000000134,3.236596899224811
user-0000000000000135,5.328674242424223
user-0000000000000136,2.2106297548605256
user-0000000000000138,5.977564575645758
user-0000000000000139,4.996552675124097
user-0000000000000140,1.5041228070175476
user-0000000000000141,5.328674242424223
user-0000000000000142,2.644989373007434
user-0000000000000143,4.996552675124097
user-0000000000000144,3.140388291517326
user-0000000000000146,4.996552675124097
user-0000000000000147,5.328674242424223
user-0000000000000149,2.644989373007434
user-0000000000000150,5.9586296296296295
user-0000000000000153,6.658645161290328
user-0000000000000154,5.328674242424223
user-0000000000000156,2.997366375121487
user-0000000000000157,6.5453024911032
user-0000000000000158,1.4807614213197977
user-0000000000000159,3.9215178571428573
user-0000000000000164,2.0981728395061725
user-0000000000000165,5.526836492890995
user-0000000000000168,3.140388291517326
user-0000000000000169,3.3471831765357
user-0000000000000170,5.707777777777778
user-0000000000000172,1.5041228070175476
user-0000000000000173,2.7468382352941174
user-0000000000000174,2.8423478260869572
user-0000000000000175,3.140388291517326
user-0000000000000176,5.328674242424223
user-0000000000000177,3.236596899224811
user-0000000000000178,3.140388291517326
user-0000000000000179,3.3471831765357
user-0000000000000180,2.0030841121495344
user-0000000000000181,2.2106297548605256
user-0000000000000182,5.233333333333334
user-0000000000000183,1.7432555123216589
user-0000000000000184,2.607502448579819
user-0000000000000187,5.328674242424223
user-0000000000000189,3.3471831765357
user-0000000000000190,1.5041228070175476
user-0000000000000194,2.997366375121487
user-0000000000000196,2.607502448579819
user-0000000000000197,5.021124780316356
user-0000000000000200,2.8423478260869572
user-0000000000000202,2.644989373007434
user-0000000000000205,2.449440514469446
user-0000000000000206,5.9586296296296295
user-0000000000000207,2.8131246597713755
user-0000000000000208,4.996552675124097
user-0000000000000210,3.0369918699187
user-0000000000000211,4.996552675124097
user-0000000000000212,3.3471831765357
user-0000000000000214,5.328674242424223
user-0000000000000218,3.0369918699187
user-0000000000000219,1.5041228070175476
user-0000000000000220,2.0981728395061725
user-0000000000000222,5.9586296296296295
user-0000000000000223,2.8131246597713755
user-0000000000000224,3.180898692810452
user-0000000000000225,3.180898692810452
user-0000000000000226,2.607502448579819
user-0000000000000227,3.236596899224811
user-0000000000000229,2.568562421185376
user-0000000000000230,2.8423478260869572
user-0000000000000231,4.996552675124097
user-0000000000000233,2.2106297548605256
user-0000000000000235,3.140388291517326
user-0000000000000236,2.1110064102564046
user-0000000000000237,5.977564575645758
user-0000000000000238,3.180898692810452
user-0000000000000240,2.644989373007434
user-0000000000000242,2.8131246597713755
user-0000000000000245,2.2106297548605256
user-0000000000000246,3.581538461538463
user-0000000000000247,6.5453024911032
user-0000000000000249,4.066445783132534
user-0000000000000250,3.140388291517326
user-0000000000000251,2.449440514469446
user-0000000000000252,2.568562421185376
user-0000000000000253,2.997366375121487
user-0000000000000254,2.2106297548605256
user-0000000000000257,2.607502448579819
user-0000000000000258,2.1110064102564046
user-0000000000000261,7.147478260869565
user-0000000000000263,2.142185792349727
user-0000000000000264,3.236596899224811
user-0000000000000265,5.328674242424223
user-0000000000000266,6.5453024911032
user-0000000000000267,2.8131246597713755
user-0000000000000268,2.8423478260869572
user-0000000000000270,5.4875510204081674
user-0000000000000271,2.607502448579819
user-0000000000000272,7.147478260869565
user-0000000000000274,3.0369918699187
user-0000000000000275,2.2106297548605256
user-0000000000000276,6.050576923076923
user-0000000000000277,2.449440514469446
user-0000000000000278,2.8131246597713755
user-0000000000000280,5.526836492890995
user-0000000000000281,2.607502448579819
user-0000000000000282,4.996552675124097
user-0000000000000283,5.526836492890995
user-0000000000000288,6.050576923076923
user-0000000000000289,2.1110064102564046
user-0000000000000290,2.2106297548605256
user-0000000000000292,2.1110064102564046
user-0000000000000293,1.5041228070175476
user-0000000000000294,3.180898692810452
user-0000000000000295,2.8131246597713755
user-0000000000000296,2.0981728395061725
user-0000000000000297,5.328674242424223
user-0000000000000298,3.236596899224811
user-0000000000000300,2.644989373007434
user-0000000000000301,2.0981728395061725
user-0000000000000303,5.4875510204081674
user-0000000000000304,2.8423478260869572
user-0000000000000305,5.328674242424223
user-0000000000000306,6.950782312925167
user-0000000000000308,3.236596899224811
user-0000000000000309,2.607502448579819
user-0000000000000310,3.0369918699187
user-0000000000000311,3.140388291517326
user-0000000000000312,2.8423478260869572
user-0000000000000313,4.996552675124097
user-0000000000000315,3.1928282828282826
user-0000000000000319,2.644989373007434
user-0000000000000321,7.273857142857146
user-0000000000000322,5.977564575645758
user-0000000000000323,1.8009374999999996
user-0000000000000324,2.644989373007434
user-0000000000000326,2.997366375121487
user-0000000000000327,6.658645161290328
user-0000000000000333,3.180898692810452
user-0000000000000334,2.997366375121487
user-0000000000000335,4.996552675124097
user-0000000000000336,3.236596899224811
user-0000000000000338,3.180898692810452
user-0000000000000339,5.165287958115185
user-0000000000000340,5.4875510204081674
user-0000000000000341,2.1110064102564046
user-0000000000000342,3.3471831765357
user-0000000000000343,1.9861761658031056
user-0000000000000344,3.758666666666667
user-0000000000000345,2.142185792349727
user-0000000000000346,3.180898692810452
user-0000000000000347,1.5041228070175476
user-0000000000000350,3.236596899224811
user-0000000000000352,2.1110064102564046
user-0000000000000353,1.7432555123216589
user-0000000000000354,4.066445783132534
user-0000000000000356,2.8131246597713755
user-0000000000000357,4.996552675124097
user-0000000000000358,2.997366375121487
user-0000000000000359,2.1110064102564046
user-0000000000000360,2.8131246597713755
user-0000000000000364,7.281738035264485
user-0000000000000365,2.7468382352941174
user-0000000000000367,2.644989373007434
user-0000000000000368,2.8423478260869572
user-0000000000000369,1.7432555123216589
user-0000000000000370,3.581538461538463
user-0000000000000372,5.328674242424223
user-0000000000000373,4.996552675124097
user-0000000000000375,5.4875510204081674
user-0000000000000376,1.5041228070175476
user-0000000000000377,2.1110064102564046
user-0000000000000378,5.707777777777778
user-0000000000000379,3.3471831765357
user-0000000000000380,6.658645161290328
user-0000000000000381,2.0981728395061725
user-0000000000000382,3.236596899224811
user-0000000000000384,2.607502448579819
user-0000000000000385,3.180898692810452
user-0000000000000387,3.180898692810452
user-0000000000000388,2.8131246597713755
user-0000000000000390,2.1110064102564046
user-0000000000000391,5.526836492890995
user-0000000000000392,2.0030841121495344
user-0000000000000393,2.2106297548605256
user-0000000000000395,8.621869918699188
user-0000000000000396,2.2106297548605256
user-0000000000000398,2.449440514469446
user-0000000000000399,2.997366375121487
user-0000000000000401,6.950782312925167
user-0000000000000402,3.236596899224811
user-0000000000000403,4.996552675124097
user-0000000000000405,2.449440514469446
user-0000000000000406,2.644989373007434
user-0000000000000407,3.180898692810452
user-0000000000000408,1.645474576271186
user-0000000000000410,3.0369918699187
user-0000000000000411,2.2106297548605256
user-0000000000000412,1.5041228070175476
user-0000000000000413,5.4875510204081674
user-0000000000000414,2.449440514469446
user-0000000000000415,5.075349794238683
user-0000000000000418,2.997366375121487
user-0000000000000419,1.7432555123216589
user-0000000000000421,3.140388291517326
user-0000000000000423,3.236596899224811
user-0000000000000426,3.180898692810452
user-0000000000000429,2.142185792349727
user-0000000000000430,2.568562421185376
user-0000000000000431,2.644989373007434
user-0000000000000432,5.526836492890995
user-0000000000000434,2.2106297548605256
user-0000000000000436,2.0030841121495344
user-0000000000000437,3.180898692810452
user-0000000000000438,3.180898692810452
user-0000000000000439,2.8131246597713755
user-0000000000000440,2.0030841121495344
user-0000000000000441,3.3471831765357
user-0000000000000442,2.2106297548605256
user-0000000000000443,2.2106297548605256
user-0000000000000445,2.1110064102564046
user-0000000000000447,1.7432555123216589
user-0000000000000450,7.147478260869565
user-0000000000000451,2.8131246597713755
user-0000000000000452,2.997366375121487
user-0000000000000453,3.140388291517326
user-0000000000000457,5.526836492890995
user-0000000000000459,7.865615942028982
user-0000000000000461,2.449440514469446
user-0000000000000462,2.8131246597713755
user-0000000000000464,3.236596899224811
user-0000000000000466,2.1110064102564046
user-0000000000000467,2.2106297548605256
user-0000000000000469,2.644989373007434
user-0000000000000470,3.3471831765357
user-0000000000000471,3.1928282828282826
user-0000000000000472,3.3471831765357
user-0000000000000473,7.147478260869565
user-0000000000000474,6.2823478260869505
user-0000000000000476,5.021124780316356
user-0000000000000477,2.2106297548605256
user-0000000000000478,2.644989373007434
user-0000000000000479,2.607502448579819
user-0000000000000480,4.996552675124097
user-0000000000000481,2.2106297548605256
user-0000000000000484,2.8131246597713755
user-0000000000000486,2.621720430107527
user-0000000000000487,4.996552675124097
user-0000000000000488,4.237977528089893
user-0000000000000489,2.8131246597713755
user-0000000000000490,3.180898692810452
user-0000000000000493,1.9861761658031056
user-0000000000000494,2.997366375121487
user-0000000000000495,5.165287958115185
user-0000000000000496,3.236596899224811
user-0000000000000499,2.1110064102564046
user-0000000000000500,2.1110064102564046
user-0000000000000501,2.0981728395061725
user-0000000000000502,4.996552675124097
user-0000000000000503,2.2106297548605256
user-0000000000000504,2.997366375121487
user-0000000000000505,2.2106297548605256
user-0000000000000506,2.2106297548605256
user-0000000000000508,2.1110064102564046
user-0000000000000510,5.021124780316356
user-0000000000000511,2.2106297548605256
user-0000000000000513,5.4875510204081674
user-0000000000000515,2.607502448579819
user-0000000000000516,3.236596899224811
user-0000000000000518,2.1110064102564046
user-0000000000000521,2.2106297548605256
user-0000000000000522,2.142185792349727
user-0000000000000523,3.7434965034965013
user-0000000000000525,5.328674242424223
user-0000000000000526,5.075349794238683
user-0000000000000528,2.1110064102564046
